2026-04-21 11:15:50,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块夹板-4
2026-04-21 11:15:50,849 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块夹板-4
2026-04-21 11:15:50,850 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块夹板-4
2026-04-21 11:15:50,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 存矿夹板铝管连接板外-2
2026-04-21 11:15:50,850 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 存矿夹板铝管连接板外-2
2026-04-21 11:15:50,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 存矿夹板铝管连接板外-2
2026-04-21 11:15:50,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件夹板-4
2026-04-21 11:15:50,851 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 打印件夹板-4
2026-04-21 11:15:50,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件夹板-4
2026-04-21 11:15:50,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from u型连接板-4
2026-04-21 11:15:50,882 INFO  ExportHelperExtension.cs: 1136 - Found 26 in u型连接板-4
2026-04-21 11:15:50,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in u型连接板-4
2026-04-21 11:15:50,883 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块1-7
2026-04-21 11:15:50,884 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块1-7
2026-04-21 11:15:50,884 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块1-7
2026-04-21 11:15:50,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MGJ10-20_0_0_-4
2026-04-21 11:15:50,885 INFO  ExportHelperExtension.cs: 1136 - Found 25 in MGJ10-20_0_0_-4
2026-04-21 11:15:50,885 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MGJ10-20_0_0_-4
2026-04-21 11:15:50,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大臂底板-1
2026-04-21 11:15:50,886 INFO  ExportHelperExtension.cs: 1136 - Found 53 in 大臂底板-1
2026-04-21 11:15:50,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大臂底板-1
2026-04-21 11:15:50,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 三区对抗架-1
2026-04-21 11:15:50,887 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 三区对抗架-1
2026-04-21 11:15:50,887 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 三区对抗架-1
2026-04-21 11:15:50,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RS03-1
2026-04-21 11:15:50,888 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RS03-1
2026-04-21 11:15:50,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RS03-1
2026-04-21 11:15:50,888 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dm_4340__3d20240822_1(2)(1)-1
2026-04-21 11:15:50,889 INFO  ExportHelperExtension.cs: 1136 - Found 23 in dm_4340__3d20240822_1(2)(1)-1
2026-04-21 11:15:50,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dm_4340__3d20240822_1(2)(1)-1
2026-04-21 11:15:50,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 主臂连接板-1
2026-04-21 11:15:50,890 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 主臂连接板-1
2026-04-21 11:15:50,890 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 主臂连接板-1
